DDF_ID,Originator Source,ft12m,ft11m,ft10m,ft09m,ft08m,ft07m,ft06m,ft05m,ft04m,ft03m,ft02m,ft1_5m,ft01m,ft0_5m,ft00,ft0_5,ft01,ft1_5,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24
705,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,6.0,8,9.5,11.0,13.0,15.0,18.0,21.0,23.0,28,33.0,38,44,49,51,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
706,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11.0,12,13.5,15.0,19.0,23.0,29.0,35.0,50.0,57.99999999999999,63.0,66.5,69.5,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
707,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,7.0,9.0,11.0,13.0,18.0,20,22.0,24,26,28.999999999999996,33,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
707,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,2.5,5.0,7.0,9.0,11.0,13.0,18.0,20,22.0,24.0,26,30.0,34.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
708,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.5,9.0,11.5,14.000000000000002,18.0,22.0,27.0,28.999999999999996,30.0,40,43,44,45,46,47,48,49,50,50,50,50,50,50,50,50,50,50,50
708,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,4.0,8.0,11.0,14.0,17.5,21.0,27.0,29,30.0,40,43,44,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
709,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20.75,21.5,22.75,24.0,26.5,28.999999999999996,33.0,37.0,54.0,60.5,64.5,68,70,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
710,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,5,5.5,6.0,11.0,16.0,17.5,19.0,22.0,27,32.0,35,36,44,48,50,52,54,56.00000000000001,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999
710,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,4.0,5,5.5,6.0,11.0,16.0,17.5,19.0,22.0,27,32.0,35,36,44,48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
711,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,8,9.5,11.0,13.0,15.0,17.5,20.0,23.0,28.000000000000004,33.0,38,44,49,51,53,55.00000000000001,56.99999999999999,59,60,60,60,60,60,60,60,60,60,60,60
711,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,6.0,8,9.5,11.0,13.0,15.0,18.0,21.0,23.0,28,33.0,38,44,49,51,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
712,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.5,9.0,11.5,14.000000000000002,18.0,22.0,27.0,28.999999999999996,30.0,40,43,44,45,46,47,48,49,50,50,50,50,50,50,50,50,50,50,50
712,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,4.0,8.0,11.0,14.0,17.5,21.0,27.0,29,30.0,40,43,44,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
713,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,8.0,26.0,44.0,53.5,63.0,73.0,78,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
713,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,4.0,8.0,26.5,45.0,54.5,64.0,74.0,79,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
714,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,7.0,9.0,11.0,13.0,18.0,20,22.0,24,26,28.999999999999996,33,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
714,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,2.5,5.0,7.0,9.0,11.0,13.0,18.0,20,22.0,24.0,26,30.0,34.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
715,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,8.0,26.0,44.0,53.5,63.0,73.0,78,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
715,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,4.0,8.0,26.5,45.0,54.5,64.0,74.0,79,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
716,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.5,9.0,11.5,14.000000000000002,18.0,22.0,27.0,28.999999999999996,30.0,40,43,44,45,46,47,48,49,50,50,50,50,50,50,50,50,50,50,50
716,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,4.0,8.0,11.0,14.0,17.5,21.0,27.0,29,30.0,40,43,44,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
717,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20.75,21.5,22.75,24.0,26.5,28.999999999999996,33.0,37.0,54.0,60.5,64.5,68,70,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
718,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,7.0,9.0,11.0,13.0,18.0,20,22.0,24,26,28.999999999999996,33,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
718,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,2.5,5.0,7.0,9.0,11.0,13.0,18.0,20,22.0,24.0,26,30.0,34.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
719,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,8,9.5,11.0,13.0,15.0,17.5,20.0,23.0,28.000000000000004,33.0,38,44,49,51,53,55.00000000000001,56.99999999999999,59,60,60,60,60,60,60,60,60,60,60,60
719,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,6.0,8,9.5,11.0,13.0,15.0,18.0,21.0,23.0,28,33.0,38,44,49,51,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
720,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.5,3.0,6.0,9.0,11.0,13.0,25.0,27,28.000000000000004,33,34,41,43,45,46,47,47,47,47,47,47,47,47,47,47,47,47,47
720,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,1.5,3.0,6.0,9.0,11.0,13.0,25.0,27,28.0,33,34,41,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
721,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,8,9.5,11.0,13.0,15.0,17.5,20.0,23.0,28.000000000000004,33.0,38,44,49,51,53,55.00000000000001,56.99999999999999,59,60,60,60,60,60,60,60,60,60,60,60
721,FEMA FIA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,6.0,8,9.5,11.0,13.0,15.0,18.0,21.0,23.0,28,33.0,38,44,49,51,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
722,FEMA FIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11.0,12,13.5,15.0,19.0,23.0,29.0,35.0,50.0,57.99999999999999,63.0,66.5,69.5,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
723,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.161133443613752,1.4180385600982,2.96239685950163,4.50675515890506,7.43109477402878,10.3554343891525,16.095058616110798,21.8346828430691,27.628907847849902,33.4231328526307,39.8018632592059,43.3969917738127,47.0743578479751,51.9264738096122,58.0102718957958,64.8923268538632,71.942490933501,78.5453085778156,84.2594751633303,88.8775542195243,92.3982331791213,94.9530502547351,96.7317043101379,97.9278225983606,98.7093187442628,99.207847897339,99.5196534700256,99.7115442328279,99.828096768657,99.898148467997,99.9399045694009,99.9646372138344
724,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.1228877957162,24.2457755914324,31.949087668275848,39.6523997451193,46.0891042383066,51.1548929905606,56.2936399141093,61.6084407479995,67.1666389923827,72.8918813394695,78.4797115954137,83.5589914374145,87.8656060928187,91.3037357588855,93.9165516931865,95.8257511633631,97.1785347424314,98.1144744589685,98.7503059163975,99.1763696295108,99.4590121263504,99.645190910068,99.7672647704199,99.8471018632071,99.8992722712017,99.9333850389654
725,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0680115154051915,2.17047713327383,4.04475371493217,5.91903029659051,8.312468814445955,10.7059073323014,14.3791270417333,18.0523467511652,22.08884159267095,26.1253364341767,31.1297694987911,33.3166620200809,34.4054154817962,35.6630149058688,37.8447251115217,41.3222411985178,46.1023979247759,51.8845141043598,58.1915417626171,64.5303594888961,70.5026805633415,75.8527871124477,80.4628329164766,84.3206245966051,87.4807758017132,90.0313264500602,92.0701613436207,93.690898574523,94.9759825151478,95.9944484291285,96.8023012082366,97.4441024801912
726,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,9.96090722276765,19.9218144455353,24.3368670769886,28.7519197084419,31.4834966041983,32.645051393957,33.3745414221684,34.4774320251774,36.8094384735311,40.9217077146168,46.7397131296544,53.6617692896863,60.9050827737,67.8047444019111,73.9441755793388,79.1482943001495,83.4142944803956,86.835656959549,89.5443354989804,91.6754261246335,93.3496687981944,94.6673277522331,95.7081831064537,96.5341897413482,97.1928761931097,97.7205623873489
727,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3.21650292446987,6.43300584893974,10.40176560600672,14.3705253630737,22.0062802413682,29.3617925326995,35.9146757298528,41.4565875298984,46.0665806760086,50.0576182034955,53.9112491374843,58.0962705352872,62.8511386199486,68.0950314750764,73.511062821962,78.7117546850431,83.3791683206208,87.3305597609851,90.5173586328643,92.9885730124518,94.8467082219117,96.2118858397418,97.1989119921979,97.9058767188135,98.4107219042673,98.7723194786153
728,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,5.8143908735856,11.6287817471712,19.7654744080686,27.902167068966,39.1155374068808,47.1272663332928,53.104633542214,57.6944550388506,61.2900380599315,64.1490338686957,66.4497291886801,68.3200497274046,69.8543837437658,71.1247931708475,72.1902163959523,73.1054335466968,73.9292512487037,74.7291888112597,75.5797085193793,76.5534116208336,77.7080990392341,79.0747497203101,80.651005666928,82.4022354071468,84.2692870211679,86.1800497866336
729,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.8866603489023,13.7733206978046,23.3500017076426,32.9266827174806,45.7257439200184,54.58495184436,60.9858652750738,65.73097947326,69.3083244122309,72.0411893600255,74.1667354568457,75.900392815298,77.4859178941047,79.1865432317414,81.2042855870178,83.5918117762338,86.2346567424095,88.9155013505583,91.4099400015364,93.5580561315896,95.2893388203219,96.6101169694795,97.5744806416308,98.2557424803558,98.7265127740131,99.0483568799566
730,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.19035136193025,12.3807027238605,20.11402042548995,27.8473381271194,37.1763614727512,43.4909415173309,48.126956004658,51.6852124193353,54.4888258670342,56.7365053178835,58.5619272606421,60.0600332445429,61.3007130232124,62.3373403964482,63.2140556018961,63.9744830373878,64.6724751831524,65.3816803683204,66.197758768414,67.2284006988014,68.5721563994012,70.2935339724502,72.4043089642505,74.8581413888177,77.5596870196211,80.3839770881552
731,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3.254966458327,6.509932916654,11.633105538065951,16.7562781594779,24.3452892670443,30.2978226150576,34.9217051976018,38.7984639383343,42.0050479193851,44.7788612203408,47.134292198434,49.1998759203358,50.97871899632,52.5516555838114,53.9202223000766,55.1394803889509,56.2179561679393,57.2106559410179,58.1825248279901,59.2429524753813,60.5827982777717,62.3383119726867,64.7074943861342,67.6675592853662,71.1840416918964,75.0235449670851
732,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.90477604617185,13.8095520923437,20.20821303169495,26.6068739710462,33.7660772176196,39.2594060036231,44.2840871557126,48.9558403244545,53.1492483652058,56.7763914304393,59.8513285921938,62.5260586546357,65.1166087104438,68.0275424106139,71.5550406450004,75.7105707614061,80.2119401037924,84.6333368001735,88.5903308705104,91.8529867862294,94.3623257005846,96.184506399992,97.4483197236225,98.294948134986,98.848914807566,99.2070608589297
733,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.11304046750955,8.2260809350191,12.346171404585451,16.4662618741518,20.0772537420473,22.1106213028717,23.5507565018891,25.1468446613023,27.3057941344785,30.0103372151352,33.26526367141,36.8271850656843,40.5517600226208,44.2764916464841,47.8950192796999,51.3815656449729,54.716556156523,57.9446526563532,61.0899654031528,64.1904834838597,67.2565315504128,70.2895134187438,73.2648961757869,76.1608092085004,78.931398954006,81.5561124771503
734,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.34374722854226,2.68749445708452,5.81084561590596,8.9341967747274,15.4551248855968,22.0937627301068,28.8475425851874,35.4871412017012,41.7518890312599,47.5844880890333,52.8373237141947,57.5960917314306,61.7948307799493,65.5522939033113,68.8419831684432,71.7715080877773,74.3326774005855,76.6122509936024,78.6146036323996,80.4120321999543,82.0271432781844,83.5234565283992,84.9338240239381,86.2966600991914,87.6223761465618,88.9106521211511
735,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,8.8043317114309,17.6086634228618,24.1550425560289,30.701421689196,35.2614531193521,37.155622015055,38.3589575056176,39.5797129996782,41.0457991399944,42.7798791790602,44.7196376655162,46.7770934723041,48.8682044669461,50.9279149509736,52.9201043492064,54.8465041535357,56.7519978455935,58.7196484231653,60.8514330879734,63.2385592512768,65.9320502301295,68.924863782136,72.1512792526089,75.5018061171894,78.846670340682,82.059764351642
736,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,5.777168492645,11.55433698529,20.34026941621685,29.1262018471437,41.8315821050576,50.4435559392408,56.4480681420885,60.7978073383104,64.096356371729,66.7921701542339,69.2623602065926,71.7948513282077,74.5401116304777,77.4992604602983,80.5630374099485,83.5752733507176,86.3891898235059,88.9002519838741,91.0553862004477,92.8465083032252,94.2972387564808,95.4491205640883,96.3505465460832,97.0492970319713,97.588322907559,98.003932780197
737,Colorado State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.98722960254876,3.97445920509752,7.630401693998209,11.2863441828989,17.8104844917154,22.0932350264909,25.3682369926387,28.9257498226449,33.2071074934439,38.0094578258456,42.9720815146735,47.8812561372596,52.7142420738042,57.538811611403,62.4012512972337,67.2710620602279,72.0458345635571,76.5885967984283,80.7688022117613,84.4904313745118,87.7032468922715,90.4006863417899,92.6102333234093,94.3814040687419,95.7746725559805,96.8529017058222
738,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.5,15.0,15.5,16.0,20.5,25.0,28.000000000000004,28.999999999999996,31.0,40,43,43,45,46,47,47,49,50,50,50,50,50,50,50,50,50,50,50
739,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,8,10.0,12.0,13.5,15.0,17.5,20.0,23.0,28.000000000000004,33.0,37,43,48,51,53,55.00000000000001,56.99999999999999,59,60,60,60,60,60,60,60,60,60,60,60
740,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,10.0,27.0,44.0,53.5,63.0,73.0,78,80.0,81,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
741,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.5,15.0,15.5,16.0,20.5,25.0,28.000000000000004,28.999999999999996,31.0,40,43,43,45,46,47,47,49,50,50,50,50,50,50,50,50,50,50,50
742,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,8,10.0,12.0,13.5,15.0,17.5,20.0,23.0,28.000000000000004,33.0,37,43,48,51,53,55.00000000000001,56.99999999999999,59,60,60,60,60,60,60,60,60,60,60,60
743,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.5,3.0,6.0,9.0,11.0,13.0,25.0,27,28.000000000000004,33,34,41,43,45,46,47,48,49,49,49,49,49,49,49,49,49,49,49
744,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,5,5.5,6.0,11.0,16.0,17.5,19.0,22.0,27,32.0,35,36,44,48,50,52,54,56.00000000000001,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999
745,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,4.0,8.0,9.0,10.0,11.5,13.0,18.0,20,22.0,24,26,30,34,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
746,USACE - Chicago District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,5,6.0,7.000000000000001,9.0,11.0,14.0,17.0,22.0,28.000000000000004,33.0,35,38,40,44,46,48,50,52,54,54,54,54,54,54,54,54,54,54,54
747,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,11.5,18.0,21.5,25.0,30.0,34,38.0,41,43,46,48,50,52,54,55.00000000000001,56.99999999999999,59,59,59,59,59,59,59,59,59,59
748,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,16.5,28.000000000000004,28.5,28.999999999999996,31.0,36,37.0,39,40,41,42,44,46,48,52,55.00000000000001,57.99999999999999,61,61,61,61,61,61,61,61,61
749,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.000000000000001,14.000000000000002,16.5,19.0,25.0,31.0,54.0,93,96.0,96,97,97,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
750,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,5.0,10.0,13.0,16.0,21.0,25,30.0,36,43,52,63,76,88,95,95,95,95,95,95,95,95,95,95,95,95,95
751,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3.5000000000000004,7.000000000000001,8.5,10.0,14.000000000000002,15,15.0,16,18,20,23,26,30,34,38,42,47,52,52,52,52,52,52,52,52,52
752,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,10.0,19.0,28.000000000000004,31.5,35.0,41.0,43,46.0,48,49,50,50,50,51,51,52,53,55.00000000000001,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999
753,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,10.0,15.5,21.0,24.0,27.0,32.0,37,43.0,46,50,54,57.99999999999999,60,63,67,70,74,79,82,82,82,82,82,82,82,82,82
754,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,13.0,21.0,24.0,27.0,31.0,34,37.0,39,40,40,42,44,47,49,52,55.00000000000001,57.99999999999999,60,60,60,60,60,60,60,60,60
755,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4,12.25,20.5,31.0,41.5,46.900000000000006,52.300000000000004,53.1,57.099999999999994,66.8,66.8,66.8,66.8,74.3,74.3,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999
756,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4,12.25,20.5,41.45,62.4,64.0,65.60000000000001,65.60000000000001,68.7,71.89999999999999,71.89999999999999,71.89999999999999,71.89999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999,84.39999999999999
757,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.1,4.2,19.050000000000004,33.900000000000006,37.050000000000004,40.2,41.3,47,58.9,58.9,58.9,58.9,69.89999999999999,69.89999999999999,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1
758,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.5999999999999996,7.199999999999999,31.799999999999994,56.39999999999999,57.55,58.699999999999996,58.699999999999996,63.4,66.4,66.4,66.4,66.4,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1
759,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4,8.05,12.1,18.7,25.3,29.050000000000004,32.800000000000004,33.6,36,42.1,42.1,42.1,42.1,52.7,61.7,65.5,65.5,67.10000000000001,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7,70.7
760,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4,10.75,17.5,35.55,53.6,54.400000000000006,55.2,55.2,56.8,59.9,59.9,59.9,59.9,63.1,71.2,72.8,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4
761,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.55,3.1,13.899999999999999,24.7,26.599999999999998,28.499999999999996,29.599999999999998,32.5,40.0,40,40,40,48.1,54.800000000000004,58.199999999999996,58.199999999999996,60,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4,64.4
762,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.55,5.1,24.65,44.2,45.1,46.0,49.7,51.6,51.6,51.6,51.6,51.6,55.7,66.2,68,68,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999,69.89999999999999
763,USACE - St. Paul District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.25,10.5,21.0,31.5,35.0,38.5,40.5,45.800000000000004,50.5,53.5,53.5,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8,58.8
764,USACE - St. Paul District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.75,5.5,11.75,18.0,19.0,20.0,22.0,25,27.0,28.999999999999996,29.299999999999997,31.5,36.3,44.800000000000004,44.800000000000004,45,46.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5
765,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5,3,5.5,8.0,17.6,27.200000000000003,34.45,41.699999999999996,60.0,93,96.0,96.36,96.72,97.08,97.44,97.8,98,98.17,98.33,98.5,98.67,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83
766,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.665,0.7000000000000001,4.3,7.9,9.4,10.9,14.45,18.0,21.67,25.330000000000002,28.999999999999996,31.6,34.2,36.8,39.4,42,43.6,45.2,46.800000000000004,48.4,50,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
767,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.41000000000000003,0.44,0.47,0.5,1.6,2.7,3.515,4.33,5.970000000000001,7.6,9.229999999999999,10.870000000000001,12.5,15.2,21.099999999999998,27,34.599999999999994,37,40.6,43.4,46.2,49,49,49,49,49,49,49,49,49
