construction_type,occupancy_type,story_min,story_max,sqft_min,sqft_max,foundation_type,flood_peril_type,damage_function_id
M,COM5,1,4,,,BASEMENT,RLL,213
M,COM5,1,4,,,BASEMENT,RLS,213
M,COM5,1,4,,,PILE,CHW,214
M,COM5,1,4,,,PILE,CMV,213
M,COM5,1,4,,,PILE,CST,213
M,COM5,1,4,,,PILE,RHL,213
M,COM5,1,4,,,PILE,RHS,213
M,COM5,1,4,,,PILE,RLL,213
M,COM5,1,4,,,PILE,RLS,213
M,COM5,1,4,,,SHALLOW,CHW,214
M,COM5,1,4,,,SHALLOW,CMV,214
M,COM5,1,4,,,SHALLOW,CST,213
M,COM5,1,4,,,SHALLOW,RHL,213
M,COM5,1,4,,,SHALLOW,RHS,213
M,COM5,1,4,,,SHALLOW,RLL,213
M,COM5,1,4,,,SHALLOW,RLS,213
M,COM5,1,4,,,SLAB,CHW,214
M,COM5,1,4,,,SLAB,CMV,214
M,COM5,1,4,,,SLAB,CST,213
M,COM5,1,4,,,SLAB,RHL,213
M,COM5,1,4,,,SLAB,RHS,213
M,COM5,1,4,,,SLAB,RLL,213
M,COM5,1,4,,,SLAB,RLS,213
M,COM5,5,30,,,BASEMENT,CHW,217
M,COM5,5,30,,,BASEMENT,CMV,217
M,COM5,5,30,,,BASEMENT,CST,217
M,COM5,5,30,,,BASEMENT,RHL,217
M,COM5,5,30,,,BASEMENT,RHS,217
M,COM5,5,30,,,BASEMENT,RLL,217
M,COM5,5,30,,,BASEMENT,RLS,217
M,COM5,5,30,,,PILE,CHW,219
M,COM5,5,30,,,PILE,CMV,219
M,COM5,5,30,,,PILE,CST,218
M,COM5,5,30,,,PILE,RHL,218
M,COM5,5,30,,,PILE,RHS,218
M,COM5,5,30,,,PILE,RLL,218
M,COM5,5,30,,,PILE,RLS,218
M,COM5,5,30,,,SHALLOW,CHW,219
M,COM5,5,30,,,SHALLOW,CMV,219
M,COM5,5,30,,,SHALLOW,CST,218
M,COM5,5,30,,,SHALLOW,RHL,218
M,COM5,5,30,,,SHALLOW,RHS,218
M,COM5,5,30,,,SHALLOW,RLL,218
M,COM5,5,30,,,SHALLOW,RLS,218
M,COM5,5,30,,,SLAB,CHW,219
M,COM5,5,30,,,SLAB,CMV,219
M,COM5,5,30,,,SLAB,CST,218
M,COM5,5,30,,,SLAB,RHL,218
M,COM5,5,30,,,SLAB,RHS,218
M,COM5,5,30,,,SLAB,RLL,218
M,COM5,5,30,,,SLAB,RLS,218
M,COM6,1,4,,,BASEMENT,CHW,214
M,COM6,1,4,,,BASEMENT,CMV,214
M,COM6,1,4,,,BASEMENT,CST,213
M,COM6,1,4,,,BASEMENT,RHL,213
M,COM6,1,4,,,BASEMENT,RHS,213
M,COM6,1,4,,,BASEMENT,RLL,213
M,COM6,1,4,,,BASEMENT,RLS,213
M,COM6,1,4,,,PILE,CHW,214
M,COM6,1,4,,,PILE,CMV,213
M,COM6,1,4,,,PILE,CST,213
M,COM6,1,4,,,PILE,RHL,213
M,COM6,1,4,,,PILE,RHS,213
M,COM6,1,4,,,PILE,RLL,213
M,COM6,1,4,,,PILE,RLS,213
M,COM6,1,4,,,SHALLOW,CHW,214
M,COM6,1,4,,,SHALLOW,CMV,214
M,COM6,1,4,,,SHALLOW,CST,213
M,COM6,1,4,,,SHALLOW,RHL,213
M,COM6,1,4,,,SHALLOW,RHS,213
M,COM6,1,4,,,SHALLOW,RLL,213
M,COM6,1,4,,,SHALLOW,RLS,213
M,COM6,1,4,,,SLAB,CHW,214
M,COM6,1,4,,,SLAB,CMV,214
M,COM6,1,4,,,SLAB,CST,213
M,COM6,1,4,,,SLAB,RHL,213
M,COM6,1,4,,,SLAB,RHS,213
M,COM6,1,4,,,SLAB,RLL,213
M,COM6,1,4,,,SLAB,RLS,213
M,COM6,5,30,,,BASEMENT,CHW,217
M,COM6,5,30,,,BASEMENT,CMV,217
M,COM6,5,30,,,BASEMENT,CST,217
M,COM6,5,30,,,BASEMENT,RHL,217
M,COM6,5,30,,,BASEMENT,RHS,217
M,COM6,5,30,,,BASEMENT,RLL,217
M,COM6,5,30,,,BASEMENT,RLS,217
M,COM6,5,30,,,PILE,CHW,219
M,COM6,5,30,,,PILE,CMV,219
M,COM6,5,30,,,PILE,CST,218
M,COM6,5,30,,,PILE,RHL,218
M,COM6,5,30,,,PILE,RHS,218
M,COM6,5,30,,,PILE,RLL,218
M,COM6,5,30,,,PILE,RLS,218
M,COM6,5,30,,,SHALLOW,CHW,219
M,COM6,5,30,,,SHALLOW,CMV,219
M,COM6,5,30,,,SHALLOW,CST,218
M,COM6,5,30,,,SHALLOW,RHL,218
M,COM6,5,30,,,SHALLOW,RHS,218
M,COM6,5,30,,,SHALLOW,RLL,218
M,COM6,5,30,,,SHALLOW,RLS,218
M,COM6,5,30,,,SLAB,CHW,219
M,COM6,5,30,,,SLAB,CMV,219
M,COM6,5,30,,,SLAB,CST,218
M,COM6,5,30,,,SLAB,RHL,218
M,COM6,5,30,,,SLAB,RHS,218
M,COM6,5,30,,,SLAB,RLL,218
M,COM6,5,30,,,SLAB,RLS,218
M,COM7,1,4,,,BASEMENT,CHW,214
M,COM7,1,4,,,BASEMENT,CMV,214
M,COM7,1,4,,,BASEMENT,CST,213
M,COM7,1,4,,,BASEMENT,RHL,213
M,COM7,1,4,,,BASEMENT,RHS,213
M,COM7,1,4,,,BASEMENT,RLL,213
M,COM7,1,4,,,BASEMENT,RLS,213
M,COM7,1,4,,,PILE,CHW,214
M,COM7,1,4,,,PILE,CMV,213
M,COM7,1,4,,,PILE,CST,213
M,COM7,1,4,,,PILE,RHL,213
M,COM7,1,4,,,PILE,RHS,213
M,COM7,1,4,,,PILE,RLL,213
M,COM7,1,4,,,PILE,RLS,213
M,COM7,1,4,,,SHALLOW,CHW,214
M,COM7,1,4,,,SHALLOW,CMV,214
M,COM7,1,4,,,SHALLOW,CST,213
M,COM7,1,4,,,SHALLOW,RHL,213
M,COM7,1,4,,,SHALLOW,RHS,213
M,COM7,1,4,,,SHALLOW,RLL,213
M,COM7,1,4,,,SHALLOW,RLS,213
M,COM7,1,4,,,SLAB,CHW,214
M,COM7,1,4,,,SLAB,CMV,214
M,COM7,1,4,,,SLAB,CST,213
M,COM7,1,4,,,SLAB,RHL,213
M,COM7,1,4,,,SLAB,RHS,213
M,COM7,1,4,,,SLAB,RLL,213
M,COM7,1,4,,,SLAB,RLS,213
M,COM7,5,30,,,BASEMENT,CHW,217
M,COM7,5,30,,,BASEMENT,CMV,217
M,COM7,5,30,,,BASEMENT,CST,217
M,COM7,5,30,,,BASEMENT,RHL,217
M,COM7,5,30,,,BASEMENT,RHS,217
M,COM7,5,30,,,BASEMENT,RLL,217
M,COM7,5,30,,,BASEMENT,RLS,217
M,COM7,5,30,,,PILE,CHW,219
M,COM7,5,30,,,PILE,CMV,219
M,COM7,5,30,,,PILE,CST,218
M,COM7,5,30,,,PILE,RHL,218
M,COM7,5,30,,,PILE,RHS,218
M,COM7,5,30,,,PILE,RLL,218
M,COM7,5,30,,,PILE,RLS,218
M,COM7,5,30,,,SHALLOW,CHW,219
M,COM7,5,30,,,SHALLOW,CMV,219
M,COM7,5,30,,,SHALLOW,CST,218
M,COM7,5,30,,,SHALLOW,RHL,218
M,COM7,5,30,,,SHALLOW,RHS,218
M,COM7,5,30,,,SHALLOW,RLL,218
M,COM7,5,30,,,SHALLOW,RLS,218
M,COM7,5,30,,,SLAB,CHW,219
M,COM7,5,30,,,SLAB,CMV,219
M,COM7,5,30,,,SLAB,CST,218
M,COM7,5,30,,,SLAB,RHL,218
M,COM7,5,30,,,SLAB,RHS,218
M,COM7,5,30,,,SLAB,RLL,218
M,COM7,5,30,,,SLAB,RLS,218
M,COM8,1,4,,,BASEMENT,CHW,214
M,COM8,1,4,,,BASEMENT,CMV,214
M,COM8,1,4,,,BASEMENT,CST,213
M,COM8,1,4,,,BASEMENT,RHL,213
M,COM8,1,4,,,BASEMENT,RHS,213
M,COM8,1,4,,,BASEMENT,RLL,213
M,COM8,1,4,,,BASEMENT,RLS,213
M,COM8,1,4,,,PILE,CHW,214
M,COM8,1,4,,,PILE,CMV,213
M,COM8,1,4,,,PILE,CST,213
M,COM8,1,4,,,PILE,RHL,213
M,COM8,1,4,,,PILE,RHS,213
M,COM8,1,4,,,PILE,RLL,213
M,COM8,1,4,,,PILE,RLS,213
M,COM8,1,4,,,SHALLOW,CHW,214
M,COM8,1,4,,,SHALLOW,CMV,214
M,COM8,1,4,,,SHALLOW,CST,213
M,COM8,1,4,,,SHALLOW,RHL,213
M,COM8,1,4,,,SHALLOW,RHS,213
M,COM8,1,4,,,SHALLOW,RLL,213
M,COM8,1,4,,,SHALLOW,RLS,213
M,COM8,1,4,,,SLAB,CHW,214
M,COM8,1,4,,,SLAB,CMV,214
M,COM8,1,4,,,SLAB,CST,213
M,COM8,1,4,,,SLAB,RHL,213
M,COM8,1,4,,,SLAB,RHS,213
M,COM8,1,4,,,SLAB,RLL,213
M,COM8,1,4,,,SLAB,RLS,213
M,COM8,5,30,,,BASEMENT,CHW,217
M,COM8,5,30,,,BASEMENT,CMV,217
M,COM8,5,30,,,BASEMENT,CST,217
M,COM8,5,30,,,BASEMENT,RHL,217
M,COM8,5,30,,,BASEMENT,RHS,217
M,COM8,5,30,,,BASEMENT,RLL,217
M,COM8,5,30,,,BASEMENT,RLS,217
M,COM8,5,30,,,PILE,CHW,219
M,COM8,5,30,,,PILE,CMV,219
M,COM8,5,30,,,PILE,CST,218
M,COM8,5,30,,,PILE,RHL,218
M,COM8,5,30,,,PILE,RHS,218
M,COM8,5,30,,,PILE,RLL,218
M,COM8,5,30,,,PILE,RLS,218
M,COM8,5,30,,,SHALLOW,CHW,219
M,COM8,5,30,,,SHALLOW,CMV,219
M,COM8,5,30,,,SHALLOW,CST,218
M,COM8,5,30,,,SHALLOW,RHL,218
M,COM8,5,30,,,SHALLOW,RHS,218
M,COM8,5,30,,,SHALLOW,RLL,218
M,COM8,5,30,,,SHALLOW,RLS,218
M,COM8,5,30,,,SLAB,CHW,219
M,COM8,5,30,,,SLAB,CMV,219
M,COM8,5,30,,,SLAB,CST,218
M,COM8,5,30,,,SLAB,RHL,218
M,COM8,5,30,,,SLAB,RHS,218
M,COM8,5,30,,,SLAB,RLL,218
M,COM8,5,30,,,SLAB,RLS,218
M,COM9,1,2,,,BASEMENT,CHW,216
M,COM9,1,2,,,BASEMENT,CMV,216
M,COM9,1,2,,,BASEMENT,CST,215
M,COM9,1,2,,,BASEMENT,RHL,215
M,COM9,1,2,,,BASEMENT,RHS,215
M,COM9,1,2,,,BASEMENT,RLL,215
M,COM9,1,2,,,BASEMENT,RLS,215
M,COM9,1,2,,,PILE,CHW,216
M,COM9,1,2,,,PILE,CMV,215
M,COM9,1,2,,,PILE,CST,215
M,COM9,1,2,,,PILE,RHL,215
M,COM9,1,2,,,PILE,RHS,215
M,COM9,1,2,,,PILE,RLL,215
M,COM9,1,2,,,PILE,RLS,215
M,COM9,1,2,,,SHALLOW,CHW,216
M,COM9,1,2,,,SHALLOW,CMV,216
M,COM9,1,2,,,SHALLOW,CST,215
M,COM9,1,2,,,SHALLOW,RHL,215
M,COM9,1,2,,,SHALLOW,RHS,215
M,COM9,1,2,,,SHALLOW,RLL,215
M,COM9,1,2,,,SHALLOW,RLS,215
M,COM9,1,2,,,SLAB,CHW,216
M,COM9,1,2,,,SLAB,CMV,216
M,COM9,1,2,,,SLAB,CST,215
M,COM9,1,2,,,SLAB,RHL,215
M,COM9,1,2,,,SLAB,RHS,215
M,COM9,1,2,,,SLAB,RLL,215
M,COM9,1,2,,,SLAB,RLS,215
M,COM9,3,4,,,BASEMENT,CHW,214
M,COM9,3,4,,,BASEMENT,CMV,214
M,COM9,3,4,,,BASEMENT,CST,213
M,COM9,3,4,,,BASEMENT,RHL,213
M,COM9,3,4,,,BASEMENT,RHS,213
M,COM9,3,4,,,BASEMENT,RLL,213
M,COM9,3,4,,,BASEMENT,RLS,213
M,COM9,3,4,,,PILE,CHW,214
M,COM9,3,4,,,PILE,CMV,213
M,COM9,3,4,,,PILE,CST,213
M,COM9,3,4,,,PILE,RHL,213
M,COM9,3,4,,,PILE,RHS,213
M,COM9,3,4,,,PILE,RLL,213
M,COM9,3,4,,,PILE,RLS,213
M,COM9,3,4,,,SHALLOW,CHW,214
M,COM9,3,4,,,SHALLOW,CMV,214
M,COM9,3,4,,,SHALLOW,CST,213
M,COM9,3,4,,,SHALLOW,RHL,213
M,COM9,3,4,,,SHALLOW,RHS,213
M,COM9,3,4,,,SHALLOW,RLL,213
M,COM9,3,4,,,SHALLOW,RLS,213
M,COM9,3,4,,,SLAB,CHW,214
M,COM9,3,4,,,SLAB,CMV,214
M,COM9,3,4,,,SLAB,CST,213
M,COM9,3,4,,,SLAB,RHL,213
M,COM9,3,4,,,SLAB,RHS,213
M,COM9,3,4,,,SLAB,RLL,213
M,COM9,3,4,,,SLAB,RLS,213
M,COM9,5,30,,,BASEMENT,CHW,217
M,COM9,5,30,,,BASEMENT,CMV,217
M,COM9,5,30,,,BASEMENT,CST,217
M,COM9,5,30,,,BASEMENT,RHL,217
M,COM9,5,30,,,BASEMENT,RHS,217
M,COM9,5,30,,,BASEMENT,RLL,217
M,COM9,5,30,,,BASEMENT,RLS,217
M,COM9,5,30,,,PILE,CHW,219
M,COM9,5,30,,,PILE,CMV,219
M,COM9,5,30,,,PILE,CST,218
M,COM9,5,30,,,PILE,RHL,218
M,COM9,5,30,,,PILE,RHS,218
M,COM9,5,30,,,PILE,RLL,218
M,COM9,5,30,,,PILE,RLS,218
M,COM9,5,30,,,SHALLOW,CHW,219
M,COM9,5,30,,,SHALLOW,CMV,219
M,COM9,5,30,,,SHALLOW,CST,218
M,COM9,5,30,,,SHALLOW,RHL,218
M,COM9,5,30,,,SHALLOW,RHS,218
M,COM9,5,30,,,SHALLOW,RLL,218
M,COM9,5,30,,,SHALLOW,RLS,218
M,COM9,5,30,,,SLAB,CHW,219
M,COM9,5,30,,,SLAB,CMV,219
M,COM9,5,30,,,SLAB,CST,218
M,COM9,5,30,,,SLAB,RHL,218
M,COM9,5,30,,,SLAB,RHS,218
M,COM9,5,30,,,SLAB,RLL,218
M,COM9,5,30,,,SLAB,RLS,218
M,EDU1,1,4,,,BASEMENT,CHW,214
M,EDU1,1,4,,,BASEMENT,CMV,214
M,EDU1,1,4,,,BASEMENT,CST,213
M,EDU1,1,4,,,BASEMENT,RHL,213
M,EDU1,1,4,,,BASEMENT,RHS,213
M,EDU1,1,4,,,BASEMENT,RLL,213
M,EDU1,1,4,,,BASEMENT,RLS,213
M,EDU1,1,4,,,PILE,CHW,214
M,EDU1,1,4,,,PILE,CMV,213
M,EDU1,1,4,,,PILE,CST,213
M,EDU1,1,4,,,PILE,RHL,213
M,EDU1,1,4,,,PILE,RHS,213
M,EDU1,1,4,,,PILE,RLL,213
M,EDU1,1,4,,,PILE,RLS,213
M,EDU1,1,4,,,SHALLOW,CHW,214
M,EDU1,1,4,,,SHALLOW,CMV,214
M,EDU1,1,4,,,SHALLOW,CST,213
M,EDU1,1,4,,,SHALLOW,RHL,213
M,EDU1,1,4,,,SHALLOW,RHS,213
M,EDU1,1,4,,,SHALLOW,RLL,213
M,EDU1,1,4,,,SHALLOW,RLS,213
M,EDU1,1,4,,,SLAB,CHW,214
M,EDU1,1,4,,,SLAB,CMV,214
M,EDU1,1,4,,,SLAB,CST,213
M,EDU1,1,4,,,SLAB,RHL,213
M,EDU1,1,4,,,SLAB,RHS,213
M,EDU1,1,4,,,SLAB,RLL,213
M,EDU1,1,4,,,SLAB,RLS,213
M,EDU1,5,30,,,BASEMENT,CHW,217
M,EDU1,5,30,,,BASEMENT,CMV,217
M,EDU1,5,30,,,BASEMENT,CST,217
M,EDU1,5,30,,,BASEMENT,RHL,217
M,EDU1,5,30,,,BASEMENT,RHS,217
M,EDU1,5,30,,,BASEMENT,RLL,217
M,EDU1,5,30,,,BASEMENT,RLS,217
M,EDU1,5,30,,,PILE,CHW,219
M,EDU1,5,30,,,PILE,CMV,219
M,EDU1,5,30,,,PILE,CST,218
M,EDU1,5,30,,,PILE,RHL,218
M,EDU1,5,30,,,PILE,RHS,218
M,EDU1,5,30,,,PILE,RLL,218
M,EDU1,5,30,,,PILE,RLS,218
M,EDU1,5,30,,,SHALLOW,CHW,219
M,EDU1,5,30,,,SHALLOW,CMV,219
M,EDU1,5,30,,,SHALLOW,CST,218
M,EDU1,5,30,,,SHALLOW,RHL,218
M,EDU1,5,30,,,SHALLOW,RHS,218
M,EDU1,5,30,,,SHALLOW,RLL,218
M,EDU1,5,30,,,SHALLOW,RLS,218
M,EDU1,5,30,,,SLAB,CHW,219
M,EDU1,5,30,,,SLAB,CMV,219
M,EDU1,5,30,,,SLAB,CST,218
M,EDU1,5,30,,,SLAB,RHL,218
M,EDU1,5,30,,,SLAB,RHS,218
M,EDU1,5,30,,,SLAB,RLL,218
M,EDU1,5,30,,,SLAB,RLS,218
M,EDU2,1,4,,,BASEMENT,CHW,214
M,EDU2,1,4,,,BASEMENT,CMV,214
M,EDU2,1,4,,,BASEMENT,CST,213
M,EDU2,1,4,,,BASEMENT,RHL,213
M,EDU2,1,4,,,BASEMENT,RHS,213
M,EDU2,1,4,,,BASEMENT,RLL,213
M,EDU2,1,4,,,BASEMENT,RLS,213
M,EDU2,1,4,,,PILE,CHW,214
M,EDU2,1,4,,,PILE,CMV,213
M,EDU2,1,4,,,PILE,CST,213
M,EDU2,1,4,,,PILE,RHL,213
M,EDU2,1,4,,,PILE,RHS,213
M,EDU2,1,4,,,PILE,RLL,213
M,EDU2,1,4,,,PILE,RLS,213
M,EDU2,1,4,,,SHALLOW,CHW,214
M,EDU2,1,4,,,SHALLOW,CMV,214
M,EDU2,1,4,,,SHALLOW,CST,213
M,EDU2,1,4,,,SHALLOW,RHL,213
M,EDU2,1,4,,,SHALLOW,RHS,213
M,EDU2,1,4,,,SHALLOW,RLL,213
M,EDU2,1,4,,,SHALLOW,RLS,213
M,EDU2,1,4,,,SLAB,CHW,214
M,EDU2,1,4,,,SLAB,CMV,214
M,EDU2,1,4,,,SLAB,CST,213
M,EDU2,1,4,,,SLAB,RHL,213
M,EDU2,1,4,,,SLAB,RHS,213
M,EDU2,1,4,,,SLAB,RLL,213
M,EDU2,1,4,,,SLAB,RLS,213
M,EDU2,5,30,,,BASEMENT,CHW,217
M,EDU2,5,30,,,BASEMENT,CMV,217
M,EDU2,5,30,,,BASEMENT,CST,217
M,EDU2,5,30,,,BASEMENT,RHL,217
M,EDU2,5,30,,,BASEMENT,RHS,217
M,EDU2,5,30,,,BASEMENT,RLL,217
M,EDU2,5,30,,,BASEMENT,RLS,217
M,EDU2,5,30,,,PILE,CHW,219
M,EDU2,5,30,,,PILE,CMV,219
M,EDU2,5,30,,,PILE,CST,218
M,EDU2,5,30,,,PILE,RHL,218
M,EDU2,5,30,,,PILE,RHS,218
M,EDU2,5,30,,,PILE,RLL,218
M,EDU2,5,30,,,PILE,RLS,218
M,EDU2,5,30,,,SHALLOW,CHW,219
M,EDU2,5,30,,,SHALLOW,CMV,219
M,EDU2,5,30,,,SHALLOW,CST,218
M,EDU2,5,30,,,SHALLOW,RHL,218
M,EDU2,5,30,,,SHALLOW,RHS,218
M,EDU2,5,30,,,SHALLOW,RLL,218
M,EDU2,5,30,,,SHALLOW,RLS,218
M,EDU2,5,30,,,SLAB,CHW,219
M,EDU2,5,30,,,SLAB,CMV,219
M,EDU2,5,30,,,SLAB,CST,218
M,EDU2,5,30,,,SLAB,RHL,218
M,EDU2,5,30,,,SLAB,RHS,218
M,EDU2,5,30,,,SLAB,RLL,218
M,EDU2,5,30,,,SLAB,RLS,218
M,GOV1,1,4,,,BASEMENT,CHW,214
M,GOV1,1,4,,,BASEMENT,CMV,214
M,GOV1,1,4,,,BASEMENT,CST,213
M,GOV1,1,4,,,BASEMENT,RHL,213
M,GOV1,1,4,,,BASEMENT,RHS,213
M,GOV1,1,4,,,BASEMENT,RLL,213
M,GOV1,1,4,,,BASEMENT,RLS,213
M,GOV1,1,4,,,PILE,CHW,214
M,GOV1,1,4,,,PILE,CMV,213
M,GOV1,1,4,,,PILE,CST,213
M,GOV1,1,4,,,PILE,RHL,213
M,GOV1,1,4,,,PILE,RHS,213
M,GOV1,1,4,,,PILE,RLL,213
M,GOV1,1,4,,,PILE,RLS,213
M,GOV1,1,4,,,SHALLOW,CHW,214
M,GOV1,1,4,,,SHALLOW,CMV,214
M,GOV1,1,4,,,SHALLOW,CST,213
M,GOV1,1,4,,,SHALLOW,RHL,213
M,GOV1,1,4,,,SHALLOW,RHS,213
M,GOV1,1,4,,,SHALLOW,RLL,213
M,GOV1,1,4,,,SHALLOW,RLS,213
M,GOV1,1,4,,,SLAB,CHW,214
M,GOV1,1,4,,,SLAB,CMV,214
M,GOV1,1,4,,,SLAB,CST,213
M,GOV1,1,4,,,SLAB,RHL,213
M,GOV1,1,4,,,SLAB,RHS,213
M,GOV1,1,4,,,SLAB,RLL,213
M,GOV1,1,4,,,SLAB,RLS,213
M,GOV1,5,30,,,BASEMENT,CHW,217
M,GOV1,5,30,,,BASEMENT,CMV,217
M,GOV1,5,30,,,BASEMENT,CST,217
M,GOV1,5,30,,,BASEMENT,RHL,217
M,GOV1,5,30,,,BASEMENT,RHS,217
M,GOV1,5,30,,,BASEMENT,RLL,217
M,GOV1,5,30,,,BASEMENT,RLS,217
M,GOV1,5,30,,,PILE,CHW,219
M,GOV1,5,30,,,PILE,CMV,219
M,GOV1,5,30,,,PILE,CST,218
M,GOV1,5,30,,,PILE,RHL,218
M,GOV1,5,30,,,PILE,RHS,218
M,GOV1,5,30,,,PILE,RLL,218
M,GOV1,5,30,,,PILE,RLS,218
M,GOV1,5,30,,,SHALLOW,CHW,219
M,GOV1,5,30,,,SHALLOW,CMV,219
M,GOV1,5,30,,,SHALLOW,CST,218
M,GOV1,5,30,,,SHALLOW,RHL,218
M,GOV1,5,30,,,SHALLOW,RHS,218
M,GOV1,5,30,,,SHALLOW,RLL,218
M,GOV1,5,30,,,SHALLOW,RLS,218
M,GOV1,5,30,,,SLAB,CHW,219
M,GOV1,5,30,,,SLAB,CMV,219
M,GOV1,5,30,,,SLAB,CST,218
M,GOV1,5,30,,,SLAB,RHL,218
M,GOV1,5,30,,,SLAB,RHS,218
M,GOV1,5,30,,,SLAB,RLL,218
M,GOV1,5,30,,,SLAB,RLS,218
M,GOV2,1,4,,,BASEMENT,CHW,214
M,GOV2,1,4,,,BASEMENT,CMV,214
M,GOV2,1,4,,,BASEMENT,CST,213
M,GOV2,1,4,,,BASEMENT,RHL,213
M,GOV2,1,4,,,BASEMENT,RHS,213
M,GOV2,1,4,,,BASEMENT,RLL,213
M,GOV2,1,4,,,BASEMENT,RLS,213
M,GOV2,1,4,,,PILE,CHW,214
M,GOV2,1,4,,,PILE,CMV,213
M,GOV2,1,4,,,PILE,CST,213
M,GOV2,1,4,,,PILE,RHL,213
M,GOV2,1,4,,,PILE,RHS,213
M,GOV2,1,4,,,PILE,RLL,213
M,GOV2,1,4,,,PILE,RLS,213
M,GOV2,1,4,,,SHALLOW,CHW,214
M,GOV2,1,4,,,SHALLOW,CMV,214
M,GOV2,1,4,,,SHALLOW,CST,213
M,GOV2,1,4,,,SHALLOW,RHL,213
M,GOV2,1,4,,,SHALLOW,RHS,213
M,GOV2,1,4,,,SHALLOW,RLL,213
M,GOV2,1,4,,,SHALLOW,RLS,213
M,GOV2,1,4,,,SLAB,CHW,214
M,GOV2,1,4,,,SLAB,CMV,214
M,GOV2,1,4,,,SLAB,CST,213
M,GOV2,1,4,,,SLAB,RHL,213
M,GOV2,1,4,,,SLAB,RHS,213
M,GOV2,1,4,,,SLAB,RLL,213
M,GOV2,1,4,,,SLAB,RLS,213
M,GOV2,5,30,,,BASEMENT,CHW,217
M,GOV2,5,30,,,BASEMENT,CMV,217
M,GOV2,5,30,,,BASEMENT,CST,217
M,GOV2,5,30,,,BASEMENT,RHL,217
M,GOV2,5,30,,,BASEMENT,RHS,217
M,GOV2,5,30,,,BASEMENT,RLL,217
M,GOV2,5,30,,,BASEMENT,RLS,217
M,GOV2,5,30,,,PILE,CHW,219
M,GOV2,5,30,,,PILE,CMV,219
M,GOV2,5,30,,,PILE,CST,218
M,GOV2,5,30,,,PILE,RHL,218
M,GOV2,5,30,,,PILE,RHS,218
M,GOV2,5,30,,,PILE,RLL,218
M,GOV2,5,30,,,PILE,RLS,218
M,GOV2,5,30,,,SHALLOW,CHW,219
M,GOV2,5,30,,,SHALLOW,CMV,219
M,GOV2,5,30,,,SHALLOW,CST,218
M,GOV2,5,30,,,SHALLOW,RHL,218
M,GOV2,5,30,,,SHALLOW,RHS,218
M,GOV2,5,30,,,SHALLOW,RLL,218
M,GOV2,5,30,,,SHALLOW,RLS,218
M,GOV2,5,30,,,SLAB,CHW,219
M,GOV2,5,30,,,SLAB,CMV,219
M,GOV2,5,30,,,SLAB,CST,218
M,GOV2,5,30,,,SLAB,RHL,218
M,GOV2,5,30,,,SLAB,RHS,218
M,GOV2,5,30,,,SLAB,RLL,218
M,GOV2,5,30,,,SLAB,RLS,218
M,IND1,1,1,,,BASEMENT,CHW,216
M,IND1,1,1,,,BASEMENT,CMV,216
M,IND1,1,1,,,BASEMENT,CST,215
M,IND1,1,1,,,BASEMENT,RHL,215
M,IND1,1,1,,,BASEMENT,RHS,215
M,IND1,1,1,,,BASEMENT,RLL,215
M,IND1,1,1,,,BASEMENT,RLS,215
M,IND1,1,1,,,PILE,CHW,216
M,IND1,1,1,,,PILE,CMV,215
M,IND1,1,1,,,PILE,CST,215
M,IND1,1,1,,,PILE,RHL,215
M,IND1,1,1,,,PILE,RHS,215
M,IND1,1,1,,,PILE,RLL,215
M,IND1,1,1,,,PILE,RLS,215
M,IND1,1,1,,,SHALLOW,CHW,216
M,IND1,1,1,,,SHALLOW,CMV,216
M,IND1,1,1,,,SHALLOW,CST,215
M,IND1,1,1,,,SHALLOW,RHL,215
M,IND1,1,1,,,SHALLOW,RHS,215
M,IND1,1,1,,,SHALLOW,RLL,215
M,IND1,1,1,,,SHALLOW,RLS,215
M,IND1,1,1,,,SLAB,CHW,216
M,IND1,1,1,,,SLAB,CMV,216
M,IND1,1,1,,,SLAB,CST,215
M,IND1,1,1,,,SLAB,RHL,215
M,IND1,1,1,,,SLAB,RHS,215
M,IND1,1,1,,,SLAB,RLL,215
M,IND1,1,1,,,SLAB,RLS,215
M,IND1,2,4,,,BASEMENT,CHW,214
M,IND1,2,4,,,BASEMENT,CMV,214
M,IND1,2,4,,,BASEMENT,CST,213
M,IND1,2,4,,,BASEMENT,RHL,213
M,IND1,2,4,,,BASEMENT,RHS,213
M,IND1,2,4,,,BASEMENT,RLL,213
M,IND1,2,4,,,BASEMENT,RLS,213
M,IND1,2,4,,,PILE,CHW,214
M,IND1,2,4,,,PILE,CMV,213
M,IND1,2,4,,,PILE,CST,213
M,IND1,2,4,,,PILE,RHL,213
M,IND1,2,4,,,PILE,RHS,213
M,IND1,2,4,,,PILE,RLL,213
M,IND1,2,4,,,PILE,RLS,213
M,IND1,2,4,,,SHALLOW,CHW,214
M,IND1,2,4,,,SHALLOW,CMV,214
M,IND1,2,4,,,SHALLOW,CST,213
M,IND1,2,4,,,SHALLOW,RHL,213
M,IND1,2,4,,,SHALLOW,RHS,213
M,IND1,2,4,,,SHALLOW,RLL,213
M,IND1,2,4,,,SHALLOW,RLS,213
M,IND1,2,4,,,SLAB,CHW,214
M,IND1,2,4,,,SLAB,CMV,214
M,IND1,2,4,,,SLAB,CST,213
M,IND1,2,4,,,SLAB,RHL,213
M,IND1,2,4,,,SLAB,RHS,213
