ddf_id,comment,depth_m12_0,depth_m11_0,depth_m10_0,depth_m9_0,depth_m8_0,depth_m7_0,depth_m6_0,depth_m5_0,depth_m4_0,depth_m3_0,depth_m2_0,depth_m1_5,depth_m1_0,depth_m0_5,depth_0_0,depth_0_5,depth_1_0,depth_1_5,depth_2_0,depth_3_0,depth_4_0,depth_5_0,depth_6_0,depth_7_0,depth_8_0,depth_9_0,depth_10_0,depth_11_0,depth_12_0,depth_13_0,depth_14_0,depth_15_0,depth_16_0,depth_17_0,depth_18_0,depth_19_0,depth_20_0,depth_21_0,depth_22_0,depth_23_0,depth_24_0
630,,,,,,,,,,0.0,0.0,0.0,,5.4,,14.5,,29.5,,37.5,42.6,48.1,52.7,58.1,61.2,64.7,68.0,69.9,72.1,74.0,75.9,77.7,79.3,80.6,,,,,,,,
631,,,,,,,,,,0.0,0.0,0.0,,5.4,,14.5,,29.5,,37.5,42.6,48.1,52.7,58.1,61.2,64.7,68.0,69.9,72.1,74.0,75.9,77.7,79.3,80.6,,,,,,,,
632,,,,,,,,,,0.0,0.0,0.0,,5.5,,17.1,,36.2,,46.3,52.8,59.9,65.7,72.5,76.5,81.0,85.2,87.6,90.4,92.8,95.2,97.5,99.5,100.0,,,,,,,,
633,,,,,,,,,,0.0,0.0,0.0,,5.3,,11.5,,21.7,,27.1,30.6,34.4,37.5,41.2,43.3,45.7,48.0,49.3,50.8,52.0,53.3,54.6,55.6,56.5,,,,,,,,
634,,,,,,,,,,0.0,0.0,0.0,,5.3,,12.1,,23.4,,29.3,33.2,37.3,40.7,44.8,47.1,49.8,52.3,53.7,55.3,56.7,58.1,59.5,60.7,61.7,,,,,,,,
635,,,,,,,,,,0.0,0.0,0.0,,5.3,,12.8,,25.1,,31.6,35.7,40.3,44.0,48.4,51.0,53.9,56.6,58.1,59.9,61.4,63.0,64.5,65.8,66.8,,,,,,,,
636,,,,,,,,,,0.0,0.0,0.0,,5.4,,14.7,,30.1,,38.2,43.4,49.1,53.7,59.3,62.5,66.1,69.5,71.4,73.6,75.5,77.5,79.3,80.9,82.3,,,,,,,,
637,,,,,,,,,,0.0,0.0,0.0,,5.4,,13.7,,27.3,,34.5,39.1,44.2,48.3,53.2,56.1,59.3,62.3,64.0,66.0,67.7,69.4,71.1,72.5,73.7,,,,,,,,
638,,,,,,,,,,0.0,0.0,0.0,,5.4,,14.5,,29.5,,37.5,42.6,48.1,52.7,58.1,61.2,64.7,68.0,69.9,72.1,74.0,75.9,77.7,79.3,80.6,,,,,,,,
639,,,,,,,,,,0.0,0.0,0.0,,5.4,,14.5,,29.5,,37.5,42.6,48.1,52.7,58.1,61.2,64.7,68.0,69.9,72.1,74.0,75.9,77.7,79.3,80.6,,,,,,,,
640,,,,,,,,,,0.0,0.0,0.0,,10.5,,22.1,,41.2,,51.3,57.8,64.9,70.7,77.5,81.5,86.0,90.2,92.6,95.4,97.8,100.0,100.0,100.0,100.0,,,,,,,,
641,,,,,,,,,,0.0,0.0,0.0,,5.3,,11.5,,21.7,,27.1,30.6,34.4,37.5,41.2,43.3,45.7,48.0,49.3,50.8,52.0,53.3,54.6,55.6,56.5,,,,,,,,
642,,,,,,,,,,0.0,0.0,0.0,,5.3,,12.1,,23.4,,29.3,33.2,37.3,40.7,44.8,47.1,49.8,52.3,53.7,55.3,56.7,58.1,59.5,60.7,61.7,,,,,,,,
643,,,,,,,,,,0.0,0.0,0.0,,5.3,,12.8,,25.1,,31.6,35.7,40.3,44.0,48.4,51.0,53.9,56.6,58.1,59.9,61.4,63.0,64.5,65.8,66.8,,,,,,,,
644,,,,,,,,,,0.0,0.0,0.0,,10.4,,19.7,,35.1,,43.2,48.4,54.1,58.7,64.3,67.5,71.1,74.5,76.4,78.6,80.5,82.5,84.3,85.9,87.3,,,,,,,,
645,,,,,,,,,,0.0,0.0,0.0,,0.0,,6.2,,19.8,,27.0,31.6,36.7,40.8,45.7,48.6,51.8,54.8,56.5,58.5,60.2,61.9,63.6,65.0,66.2,,,,,,,,
646,,,,,,,,,,0.0,0.0,0.0,,0.0,,7.0,,22.0,,30.0,35.1,40.6,45.2,50.6,53.7,57.2,60.5,62.4,64.6,66.5,68.4,70.2,71.8,73.1,,,,,,,,
647,,,,,,,,,,0.0,0.0,0.0,,0.0,,7.0,,22.0,,30.0,35.1,40.6,45.2,50.6,53.7,57.2,60.5,62.4,64.6,66.5,68.4,70.2,71.8,73.1,,,,,,,,
648,,,,,,,,,,0.0,0.0,0.0,,0.0,,9.6,,28.7,,38.8,45.3,52.4,58.2,65.0,69.0,73.5,77.7,80.1,82.9,85.3,87.7,90.0,92.0,93.7,,,,,,,,
649,,,,,,,,,,0.0,0.0,0.0,,0.0,,4.0,,14.2,,19.6,23.1,26.9,30.0,33.7,35.8,38.2,40.5,41.8,43.3,44.5,45.8,47.1,48.1,49.0,,,,,,,,
650,,,,,,,,,,0.0,0.0,0.0,,0.0,,4.6,,15.9,,21.8,25.7,29.8,33.2,37.3,39.6,42.3,44.8,46.2,47.8,49.2,50.6,52.0,53.2,54.2,,,,,,,,
651,,,,,,,,,,0.0,0.0,0.0,,0.0,,5.3,,17.6,,24.1,28.2,32.8,36.5,40.9,43.5,46.4,49.1,50.6,52.4,53.9,55.5,57.0,58.3,59.3,,,,,,,,
652,,,,,,,,,,0.0,0.0,0.0,,0.0,,7.2,,22.6,,30.7,35.9,41.6,46.2,51.8,55.0,58.6,62.0,63.9,66.1,68.0,70.0,71.8,73.4,74.8,,,,,,,,
653,,,,,,,,,,0.0,0.0,9.7,,12.0,,20.3,,33.9,,41.2,45.8,50.8,55.0,59.9,62.7,66.0,69.0,70.7,72.7,74.3,76.1,77.7,79.2,80.4,,,,,,,,
654,,,,,,,,,,0.0,0.0,10.6,,13.2,,22.4,,37.3,,45.3,50.4,55.9,60.5,65.9,69.0,72.6,75.9,77.7,79.9,81.8,83.7,85.5,87.1,88.4,,,,,,,,
655,,,,,,,,,,0.0,0.0,10.2,,12.6,,21.3,,35.6,,43.2,48.1,53.4,57.7,62.9,65.9,69.3,72.4,74.2,76.3,78.1,79.9,81.6,83.1,84.4,,,,,,,,
656,,,,,,,,,,0.0,0.0,13.1,,16.3,,27.4,,45.8,,55.6,61.8,68.6,74.2,80.9,84.7,89.1,93.1,95.4,98.1,100.0,100.0,100.0,100.0,100.0,,,,,,,,
657,,,,,,,,,,0.0,0.0,8.7,,9.9,,16.2,,26.4,,31.8,35.3,39.1,42.2,45.8,48.0,50.4,52.6,53.9,55.4,56.7,58.0,59.2,60.3,61.2,,,,,,,,
658,,,,,,,,,,0.0,0.0,9.5,,10.9,,17.8,,29.0,,35.0,38.8,43.0,46.4,50.4,52.8,55.4,57.9,59.3,61.0,62.3,63.8,65.1,66.3,67.3,,,,,,,,
659,,,,,,,,,,0.0,0.0,9.5,,10.9,,17.8,,29.0,,35.0,38.8,43.0,46.4,50.4,52.8,55.4,57.9,59.3,61.0,62.3,63.8,65.1,66.3,67.3,,,,,,,,
660,,,,,,,,,,0.0,0.0,12.4,,14.2,,23.1,,37.7,,45.5,50.4,55.8,60.3,65.6,68.6,72.1,75.3,77.1,79.3,81.1,82.9,84.7,86.2,87.5,,,,,,,,
661,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,9.9,,15.7,19.2,23.6,26.6,28.9,30.7,33.5,35.0,37.0,39.0,41.0,42.9,44.9,46.9,48.9,,,,,,,,
662,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,12.1,,19.1,23.4,28.8,32.6,35.3,37.5,40.9,42.8,45.2,47.6,50.1,52.5,54.9,57.3,59.7,,,,,,,,
663,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,14.3,,22.6,27.7,34.1,38.5,41.7,44.3,48.4,50.6,53.4,56.3,59.2,62.0,64.9,67.7,70.6,,,,,,,,
664,,,,,,,,,,0.0,0.0,0.0,,0.0,,3.3,,22.0,,33.0,42.4,49.8,57.2,60.8,64.4,67.9,71.5,75.1,78.7,82.2,85.8,89.4,93.0,96.5,,,,,,,,
665,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,9.9,,15.7,19.2,23.6,26.6,28.9,30.7,33.5,35.0,37.0,39.0,41.0,42.9,44.9,46.9,48.9,,,,,,,,
666,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,12.1,,19.1,23.4,28.8,32.6,35.3,37.5,40.9,42.8,45.2,47.6,50.1,52.5,54.9,57.3,59.7,,,,,,,,
667,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,14.3,,22.6,27.7,34.1,38.5,41.7,44.3,48.4,50.6,53.4,56.3,59.2,62.0,64.9,67.7,70.6,,,,,,,,
668,,,,,,,,,,0.0,0.0,0.0,,0.0,,2.9,,19.0,,28.5,36.6,43.0,49.4,52.5,55.6,58.7,61.8,64.8,67.9,71.0,74.1,77.2,80.3,83.4,,,,,,,,
669,,,,,,,,,,12.0,12.0,12.0,,12.0,,12.0,,21.9,,27.7,31.2,35.6,38.6,40.9,42.7,45.5,47.0,49.0,51.0,53.0,54.9,56.9,58.9,60.9,,,,,,,,
670,,,,,,,,,,12.0,12.0,12.0,,12.0,,12.0,,24.1,,31.1,35.4,40.8,44.6,47.3,49.5,52.9,54.8,57.2,59.6,62.1,64.5,66.9,69.3,71.7,,,,,,,,
671,,,,,,,,,,12.0,12.0,12.0,,12.0,,12.0,,26.3,,34.6,39.7,46.1,50.5,53.7,56.3,60.4,62.6,65.4,68.3,71.2,74.0,76.9,79.7,82.6,,,,,,,,
672,,,,,,,,,,12.0,12.0,12.0,,12.0,,14.6,,29.4,,38.1,45.5,51.4,57.2,60.1,62.9,65.7,68.6,71.4,74.2,77.0,79.9,82.7,85.5,88.3,,,,,,,,
673,,,,,,,,,,15.0,15.0,15.0,,15.0,,15.0,,24.9,,30.7,34.2,38.6,41.6,43.9,45.7,48.5,50.0,52.0,54.0,56.0,57.9,59.9,61.9,63.9,,,,,,,,
674,,,,,,,,,,15.0,15.0,15.0,,15.0,,15.0,,27.1,,34.1,38.4,43.8,47.6,50.3,52.5,55.9,57.8,60.2,62.6,65.1,67.5,69.9,72.3,74.7,,,,,,,,
675,,,,,,,,,,15.0,15.0,15.0,,15.0,,15.0,,29.3,,37.6,42.7,49.1,53.5,56.7,59.3,63.4,65.6,68.4,71.3,74.2,77.0,79.9,82.7,85.6,,,,,,,,
676,,,,,,,,,,15.0,15.0,15.0,,15.0,,17.6,,32.4,,41.1,48.5,54.4,60.2,63.1,65.9,68.7,71.6,74.4,77.2,80.0,82.9,85.7,88.5,91.3,,,,,,,,
677,Bottom of lowest horizontal member is 0.5 feet below top of slab.,,,,,,,,,,,0.0,,0.0,,12.0,,25.0,,50.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
678,Bottom of lowest horizontal member is 1.0 feet below top of floor.,,,,,,,,,,,2.0,,10.0,,35.0,,75.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
679,Bottom of lowest horizontal member is 1.0 feet below top of floor.,,,,,,,,,,,2.0,,30.0,,75.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
680,"Bottom of lowest horizontal member is 1.0 feet below top of floor.
For a reinforced or pile foundation, change 75% to 45% at Flood Depth of -1 ft.",,,,,,,,,,,15.0,,75.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
681,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%",,,,,,,,,0.0,0.0,0.0,,20.0,,50.0,,90.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
682,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",,,,,,,,,0.0,5.0,8.0,,45.0,,75.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
683,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",,,,,0.0,0.0,0.0,5.0,5.0,14.0,50.0,,90.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
684,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",,,,,0.0,5.0,5.0,5.0,8.0,40.0,75.0,,100.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
685,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",0,0.0,0.0,5.0,5.0,5.0,5.0,8.0,35.0,75.0,100.0,,100.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
686,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",0,5.0,5.0,5.0,5.0,5.0,6.0,20.0,65.0,100.0,100.0,,100.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
687,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",,,,,,,,,0.0,0.0,1.0,,22.0,,53.0,,93.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
688,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",,,,,,,,,1.0,7.0,11.0,,48.0,,78.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
689,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",,,,,0.0,0.0,1.0,7.0,8.0,17.0,53.0,,93.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
690,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",,,,,1.0,7.0,8.0,8.0,11.0,43.0,78.0,,100.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
691,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",0,0.0,1.0,7.0,8.0,8.0,8.0,11.0,38.0,78.0,100.0,,100.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
692,"Bottom of floor joist is 1.0 foot below top of floor. Bottom of lowest horizontal member is 0.75 feet below top of floor joist (1.75 feet below top of floor).
For utilities that are not elevated, add 5.0% damage for all flood depths between ground elevation and elevation with DDFs < 8% to 20%
",1,7.0,8.0,8.0,8.0,8.0,9.0,23.0,68.0,100.0,100.0,,100.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,
693,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV),,,,,,,,,,,0.0,,2.5,,13.4,,23.3,,32.1,40.1,47.1,53.2,58.6,63.2,67.2,70.5,73.2,75.4,77.2,78.5,79.5,80.2,80.7,,,,,,,,
694,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV),,,,,,,,,,,0.0,,3.0,,9.3,,15.2,,20.9,26.3,31.4,36.2,40.7,44.9,48.8,52.4,55.7,58.7,61.4,63.8,65.9,67.7,69.2,,,,,,,,
695,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV),,,,,,,,,,,0.0,,6.4,,7.2,,9.4,,12.9,17.4,22.8,28.9,35.5,42.3,49.2,56.1,62.6,68.6,73.9,78.4,81.7,83.8,84.4,,,,,,,,
696,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV),,,,,,,,,,,13.8,,19.4,,25.5,,32.0,,38.7,45.5,52.2,58.6,64.5,69.8,74.2,77.7,80.1,81.1,81.1,81.1,81.1,81.1,81.1,,,,,,,,
697,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV),,,,,,,,,,,10.2,,13.9,,17.9,,22.3,,27.0,31.9,36.9,41.9,46.9,51.8,56.4,60.8,64.8,68.4,71.4,73.7,75.4,76.4,76.4,,,,,,,,
698,USACE Contents DDF % based on contents value equal to 100% building replacement value (BRV),,,,,,,,,,,10.4,,14.2,,18.5,,23.2,,28.2,33.4,38.6,43.8,48.8,53.5,57.8,61.6,64.8,67.2,68.8,69.3,69.3,69.3,69.3,,,,,,,,
699,Displacement and Loss of Function DDFs adjsuted based on values used for other USACE DDFs.,,,,,,,,,,,0.0,,0.0,,8.0,,44.0,,63.0,73.0,78.0,80.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,
700,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,3.0,,9.0,,13.0,25.0,27.0,28.0,33.0,34.0,41.0,43.0,45.0,46.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,
700,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,3.0,,9.0,,13.0,25.0,27.0,28.0,33.0,34.0,41.0,43.0,45.0,,,,,,,,,,,,,,
701,Values extrapolated past 10',,,,,,,,,,,4.0,,8.0,,11.0,,15.0,,20.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,55.0,57.0,59.0,60.0,60.0,60.0,,,,,,,,
701,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,8.0,,11.0,,15.0,,21.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,,,,,,,,,,,,,,
702,Values extrapolated past 10',,,,,,,,,,,3.0,,5.0,,6.0,,16.0,,19.0,22.0,27.0,32.0,35.0,36.0,44.0,48.0,50.0,52.0,54.0,56.0,58.0,58.0,58.0,,,,,,,,
702,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,5.0,,6.0,,16.0,,19.0,22.0,27.0,32.0,35.0,36.0,44.0,48.0,50.0,,,,,,,,,,,,,,
703,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,8.0,,44.0,,63.0,73.0,78.0,80.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,
703,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,,45.0,,64.0,74.0,79.0,80.0,81.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,
704,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,8.0,,44.0,,63.0,73.0,78.0,80.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,
704,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,,45.0,,64.0,74.0,79.0,80.0,81.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,
705,Values extrapolated past 10',,,,,,,,,,,4.0,,8.0,,11.0,,15.0,,20.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,55.0,57.0,59.0,60.0,60.0,60.0,,,,,,,,
705,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,8.0,,11.0,,15.0,,21.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,,,,,,,,,,,,,,
706,,,,,,,,,,,,10.0,,12.0,,15.0,,23.0,,35.0,50.0,58.0,63.0,66.5,69.5,72.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,
707,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,5.0,,9.0,,13.0,18.0,20.0,22.0,24.0,26.0,29.0,33.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,
707,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5.0,,9.0,,13.0,18.0,20.0,22.0,,26.0,,,38.0,,,,,,,,,,,,,,
708,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,9.0,,14.0,,22.0,27.0,29.0,30.0,40.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,50.0,50.0,,,,,,,,
708,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,,14.0,,21.0,27.0,29.0,30.0,40.0,43.0,44.0,45.0,46.0,,,,,,,,,,,,,,
709,,,,,,,,,,,,20.0,,21.5,,24.0,,29.0,,37.0,54.0,60.5,64.5,68.0,70.0,72.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,
710,Values extrapolated past 10',,,,,,,,,,,3.0,,5.0,,6.0,,16.0,,19.0,22.0,27.0,32.0,35.0,36.0,44.0,48.0,50.0,52.0,54.0,56.0,58.0,58.0,58.0,,,,,,,,
710,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,5.0,,6.0,,16.0,,19.0,22.0,27.0,32.0,35.0,36.0,44.0,48.0,50.0,,,,,,,,,,,,,,
711,Values extrapolated past 10',,,,,,,,,,,4.0,,8.0,,11.0,,15.0,,20.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,55.0,57.0,59.0,60.0,60.0,60.0,,,,,,,,
711,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,8.0,,11.0,,15.0,,21.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,,,,,,,,,,,,,,
712,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,9.0,,14.0,,22.0,27.0,29.0,30.0,40.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,50.0,50.0,,,,,,,,
712,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,,14.0,,21.0,27.0,29.0,30.0,40.0,43.0,44.0,45.0,46.0,,,,,,,,,,,,,,
713,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,8.0,,44.0,,63.0,73.0,78.0,80.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,
713,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,,45.0,,64.0,74.0,79.0,80.0,81.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,
714,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,5.0,,9.0,,13.0,18.0,20.0,22.0,24.0,26.0,29.0,33.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,
714,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5.0,,9.0,,13.0,18.0,20.0,22.0,,26.0,,,38.0,,,,,,,,,,,,,,
715,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,8.0,,44.0,,63.0,73.0,78.0,80.0,81.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,,,,,,,,
715,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,,45.0,,64.0,74.0,79.0,80.0,81.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,
716,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,9.0,,14.0,,22.0,27.0,29.0,30.0,40.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,50.0,50.0,,,,,,,,
716,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8.0,,14.0,,21.0,27.0,29.0,30.0,40.0,43.0,44.0,45.0,46.0,,,,,,,,,,,,,,
717,,,,,,,,,,,,20.0,,21.5,,24.0,,29.0,,37.0,54.0,60.5,64.5,68.0,70.0,72.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,
718,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,5.0,,9.0,,13.0,18.0,20.0,22.0,24.0,26.0,29.0,33.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,
718,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5.0,,9.0,,13.0,18.0,20.0,22.0,,26.0,,,38.0,,,,,,,,,,,,,,
719,Values extrapolated past 10',,,,,,,,,,,4.0,,8.0,,11.0,,15.0,,20.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,55.0,57.0,59.0,60.0,60.0,60.0,,,,,,,,
719,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,8.0,,11.0,,15.0,,21.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,,,,,,,,,,,,,,
720,Values extrapolated past 10',,,,,,,,,,,0.0,,0.0,,3.0,,9.0,,13.0,25.0,27.0,28.0,33.0,34.0,41.0,43.0,45.0,46.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,
720,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,3.0,,9.0,,13.0,25.0,27.0,28.0,33.0,34.0,41.0,43.0,45.0,,,,,,,,,,,,,,
721,Values extrapolated past 10',,,,,,,,,,,4.0,,8.0,,11.0,,15.0,,20.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,55.0,57.0,59.0,60.0,60.0,60.0,,,,,,,,
721,Original Source,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,8.0,,11.0,,15.0,,21.0,23.0,28.0,33.0,38.0,44.0,49.0,51.0,53.0,,,,,,,,,,,,,,
